id;about;title;estado;estadoEstacion;address;tipoEquipamiento;bicisDisponibles;anclajesDisponibles;geometry;lastUpdated;description;descripcion;icon
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/39";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=39";"Cno. de las Torres - Avda. Cesáreo Alierta";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Cno. de las Torres - Avda. Cesáreo Alierta";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"2";"16";"-0.8776155040629268,41.64531380384844";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 2</li><li>Anclajes disponibles: 16</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Cno. de las Torres - Avda. Cesáreo Alierta";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/30";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=30";"Avda. Pablo Gargallo - Avda. Puerta Sancho";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. Pablo Gargallo - Avda. Puerta Sancho";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"8";"13";"-0.9014351175681439,41.66124417723089";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 13</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. Pablo Gargallo - Avda. Puerta Sancho";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/27";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=27";"Pº Mª Agustín - Colegio Joaquín Costa";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº Mª Agustín - Colegio Joaquín Costa";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"13";"7";"-0.8914753482143805,41.65191402703665";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 13</li><li>Anclajes disponibles: 7</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº Mª Agustín - Colegio Joaquín Costa";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/28";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=28";"Plaza del Portillo - Plaza de Toros";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Plaza del Portillo - Plaza de Toros";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"4";"15";"-0.892115266166261,41.65513403079443";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 4</li><li>Anclajes disponibles: 15</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Plaza del Portillo - Plaza de Toros";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/26";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=26";"Pº Pamplona - Puerta del Carmen";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº Pamplona - Puerta del Carmen";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"8";"11";"-0.8871454090119022,41.64938395834455";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº Pamplona - Puerta del Carmen";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/25";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=25";"Plaza de los Sitios ";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Plaza de los Sitios ";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"11";"10";"-0.8799854270385231,41.648413837560746";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 11</li><li>Anclajes disponibles: 10</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Plaza de los Sitios ";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/23";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=23";"Pº de La Ribera - Pasarela Azud";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº de La Ribera - Pasarela Azud";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"4";"16";"-0.8580852934563403,41.65284345144847";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 4</li><li>Anclajes disponibles: 16</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº de La Ribera - Pasarela Azud";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/24";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=24";"Plaza San Pedro Nolasco";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Plaza San Pedro Nolasco";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"6";"14";"-0.877125316891632,41.652613778963094";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 6</li><li>Anclajes disponibles: 14</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Plaza San Pedro Nolasco";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/21";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=21";"Avda. César Augusto - Avda. Conde Aranda";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Avda. César Augusto - Avda. Conde Aranda";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"12";"9";"-0.8842752774164118,41.6544138977196";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 12</li><li>Anclajes disponibles: 9</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Avda. César Augusto - Avda. Conde Aranda";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/22";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=22";"Estación Intermodal Delicias (Llegadas)";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Estación Intermodal Delicias (Llegadas)";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"9";"21";"-0.9143151791376724,41.659394389144445";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 21</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Estación Intermodal Delicias (Llegadas)";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/20";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=20";"Jose Camón Aznar ";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Jose Camón Aznar ";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"15";"5";"-0.8855453375326392,41.652113924720204";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 15</li><li>Anclajes disponibles: 5</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Jose Camón Aznar ";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/19";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=19";"C/ Asalto - C/ Miguel Servet ";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Asalto - C/ Miguel Servet ";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"5";"15";"-0.8756454085890424,41.64897376176862";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 5</li><li>Anclajes disponibles: 15</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Asalto - C/ Miguel Servet ";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/17";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=17";"Pº Constitución - Plaza Aragón ";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº Constitución - Plaza Aragón ";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"10";"17";"-0.8842754477818612,41.64776391269607";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 17</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº Constitución - Plaza Aragón ";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/18";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=18";"C/ Asalto - Edificio Trovador";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Asalto - Edificio Trovador";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"0";"18";"-0.8698653553689139,41.650843658282135";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 0</li><li>Anclajes disponibles: 18</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Asalto - Edificio Trovador";"//www.zaragoza.es/contenidos/iconos/bizi/sinbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/15";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=15";"Estación de Cercanías El Portillo ";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Estación de Cercanías El Portillo ";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"10";"8";"-0.8957253671043339,41.65133410134889";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 8</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Estación de Cercanías El Portillo ";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/16";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=16";"Plaza España";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Plaza España";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"16";"9";"-0.8806753381073239,41.651913841519416";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 16</li><li>Anclajes disponibles: 9</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Plaza España";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/14";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=14";"Estación Intermodal Delicias (Salidas)";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Estación Intermodal Delicias (Salidas)";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"10";"20";"-0.9087452009624049,41.65828430597146";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 20</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Estación Intermodal Delicias (Salidas)";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/12";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=12";"Pasarela del Voluntariado - Avda. Almozara";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pasarela del Voluntariado - Avda. Almozara";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"11";"9";"-0.8961950538001671,41.663544081976966";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 11</li><li>Anclajes disponibles: 9</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pasarela del Voluntariado - Avda. Almozara";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/13";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=13";"C/ Francia - Pabellón Puente";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"C/ Francia - Pabellón Puente";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"8";"16";"-0.9071151101031413,41.66173427320098";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 8</li><li>Anclajes disponibles: 16</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi C/ Francia - Pabellón Puente";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/10";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=10";"Pº Echegaray y Caballero - Puente de Santiago";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº Echegaray y Caballero - Puente de Santiago";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"9";"7";"-0.8814151848982196,41.6579238406537";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 9</li><li>Anclajes disponibles: 7</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº Echegaray y Caballero - Puente de Santiago";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/11";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=11";"Pº Echegaray y Caballero - Puente de La Almozara";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº Echegaray y Caballero - Puente de La Almozara";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"10";"11";"-0.8917051579760953,41.65933401429221";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 10</li><li>Anclajes disponibles: 11</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº Echegaray y Caballero - Puente de La Almozara";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/9";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=9";"Pº Echegaray y Caballero - Puente de Piedra";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº Echegaray y Caballero - Puente de Piedra";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"0";"29";"-0.8757352283963553,41.65602374736969";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 0</li><li>Anclajes disponibles: 29</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº Echegaray y Caballero - Puente de Piedra";"//www.zaragoza.es/contenidos/iconos/bizi/sinbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/7";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=7";"Pº Echegaray y Caballero - Pasarela del Huerva";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº Echegaray y Caballero - Pasarela del Huerva";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"6";"14";"-0.8663853026179403,41.65278359411928";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 6</li><li>Anclajes disponibles: 14</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº Echegaray y Caballero - Pasarela del Huerva";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/estacion-bicicleta/6";"http://www.zaragoza.es/ciudad/viapublica/movilidad/bici/detalle_Bizi?oid=6";"Pº de la Ribera - Puente del Pilar";"OPN";"http://vocab.linkeddata.es/datosabiertos/kos/transporte/bicicleta-publica/tipo-estado-estacion/operativa";"Pº de la Ribera - Puente del Pilar";"http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/equipamiento/tipo-equipamiento/estacion-de-bicicletas";"17";"3";"-0.8699952088921926,41.65658364749443";2022-11-30T18:51:03Z;"<ul><li>Estado: Operativa</li><li>Bicis disponibles: 17</li><li>Anclajes disponibles: 3</li></ul><p>Actualizado: 18:51</p>";"Datos de la estación bizi Pº de la Ribera - Puente del Pilar";"//www.zaragoza.es/contenidos/iconos/bizi/conbicis.png"
